-0.068852, 0.263084, -0.068852, 0.269865, -0.069005, 0.276695, -0.069313, 0.283572, -0.069776, 0.290492, -0.070397, 0.297452, -0.071176, 0.304448, -0.072115, 0.311478, -0.073215, 0.318539, -0.074476, 0.325627, -0.075901, 0.332739, -0.077490, 0.339871, -0.079243, 0.347020, -0.081163, 0.354184, -0.083249, 0.361358, -0.085502, 0.368539, -0.087924, 0.375724, -0.090514, 0.382909, -0.093273, 0.390090, -0.096202, 0.397266, 0.263084, 0.269865, 0.276695, 0.283572, 0.290492, 0.297452, 0.304448, 0.311478, 0.318539, 0.325627, 0.332739, 0.339871, 0.347020, 0.354184, 0.361358, 0.368539, 0.375724, 0.382909, 0.390090, 0.397266, 1.566356, 1.513640, -6.267439, 1.233774, -0.836332
-0.093997, 0.311588, -0.094866, 0.318663, -0.095895, 0.325770, -0.097087, 0.332906, -0.098441, 0.340068, -0.099960, 0.347253, -0.101644, 0.354456, -0.103494, 0.361676, -0.105511, 0.368908, -0.107695, 0.376149, -0.110048, 0.383395, -0.112570, 0.390644, -0.115261, 0.397892, -0.118122, 0.405135, -0.121154, 0.412369, -0.124357, 0.419592, -0.127731, 0.426800, -0.131277, 0.433989, -0.134994, 0.441156, -0.138883, 0.448297, 0.311588, 0.318663, 0.325770, 0.332906, 0.340068, 0.347253, 0.354456, 0.361676, 0.368908, 0.376149, 0.383395, 0.390644, 0.397892, 0.405135, 0.412369, 0.419592, 0.426800, 0.433989, 0.441156, 0.448297, 1.553855, 1.222812, -2.255744, 0.571446, -0.836332
-0.123804, 0.362488, -0.125583, 0.369763, -0.127529, 0.377052, -0.129644, 0.384353, -0.131926, 0.391661, -0.134378, 0.398973, -0.137000, 0.406286, -0.139793, 0.413596, -0.142756, 0.420900, -0.145891, 0.428194, -0.149198, 0.435475, -0.152677, 0.442739, -0.156328, 0.449984, -0.160151, 0.457204, -0.164147, 0.464397, -0.168316, 0.471558, -0.172658, 0.478686, -0.177171, 0.485775, -0.181857, 0.492823, -0.186715, 0.499825, 0.362488, 0.369763, 0.377052, 0.384353, 0.391661, 0.398973, 0.406286, 0.413596, 0.420900, 0.428194, 0.435475, 0.442739, 0.449984, 0.457204, 0.464397, 0.471558, 0.478686, 0.485775, 0.492823, 0.499825, 1.530479, 0.725321, -1.167726, 0.505537, -0.836332
-0.158475, 0.415266, -0.161197, 0.422643, -0.164091, 0.430016, -0.167156, 0.437381, -0.170394, 0.444735, -0.173805, 0.452074, -0.177388, 0.459395, -0.181145, 0.466694, -0.185075, 0.473967, -0.189179, 0.481212, -0.193455, 0.488424, -0.197905, 0.495599, -0.202528, 0.502736, -0.207324, 0.509829, -0.212293, 0.516875, -0.217434, 0.523870, -0.222747, 0.530812, -0.228232, 0.537696, -0.233887, 0.544518, -0.239713, 0.551276, 0.415266, 0.422643, 0.430016, 0.437381, 0.444735, 0.452074, 0.459395, 0.466694, 0.473967, 0.481212, 0.488424, 0.495599, 0.502736, 0.509829, 0.516875, 0.523870, 0.530812, 0.537696, 0.544518, 0.551276, 1.498104, 0.573824, -0.731674, 0.500243, -0.836332
-0.198161, 0.469382, -0.201849, 0.476759, -0.205711, 0.484113, -0.209747, 0.491440, -0.213958, 0.498736, -0.218343, 0.505998, -0.222901, 0.513223, -0.227634, 0.520406, -0.232540, 0.527544, -0.237619, 0.534634, -0.242872, 0.541671, -0.248297, 0.548653, -0.253894, 0.555575, -0.259662, 0.562435, -0.265602, 0.569228, -0.271711, 0.575951, -0.277990, 0.582600, -0.284437, 0.589173, -0.291052, 0.595664, -0.297833, 0.602071, 0.469382, 0.476759, 0.484113, 0.491440, 0.498736, 0.505998, 0.513223, 0.520406, 0.527544, 0.534634, 0.541671, 0.548653, 0.555575, 0.562435, 0.569228, 0.575951, 0.582600, 0.589173, 0.595664, 0.602071, 1.459464, 0.565851, -0.502236, 0.500284, -0.836332
-0.242961, 0.524277, -0.247628, 0.531549, -0.252470, 0.538779, -0.257486, 0.545963, -0.262676, 0.553096, -0.268040, 0.560175, -0.273577, 0.567198, -0.279287, 0.574159, -0.285168, 0.581055, -0.291221, 0.587883, -0.297445, 0.594640, -0.303838, 0.601321, -0.310400, 0.607923, -0.317131, 0.614443, -0.324028, 0.620876, -0.331091, 0.627220, -0.338319, 0.633471, -0.345710, 0.639625, -0.353264, 0.645679, -0.360978, 0.651629, 0.524277, 0.531549, 0.538779, 0.545963, 0.553096, 0.560175, 0.567198, 0.574159, 0.581055, 0.587883, 0.594640, 0.601321, 0.607923, 0.614443, 0.620876, 0.627220, 0.633471, 0.639625, 0.645679, 0.651629, 1.416988, 0.567892, -0.357515, 0.500233, -0.836332
-0.292922, 0.579376, -0.298570, 0.586439, -0.304393, 0.593438, -0.310387, 0.600372, -0.316554, 0.607235, -0.322892, 0.614025, -0.329400, 0.620738, -0.336077, 0.627370, -0.342923, 0.633918, -0.349936, 0.640379, -0.357116, 0.646747, -0.364460, 0.653021, -0.371969, 0.659197, -0.379640, 0.665271, -0.387472, 0.671239, -0.395464, 0.677098, -0.403614, 0.682845, -0.411920, 0.688476, -0.420382, 0.693988, -0.428996, 0.699378, 0.579376, 0.586439, 0.593438, 0.600372, 0.607235, 0.614025, 0.620738, 0.627370, 0.633918, 0.640379, 0.646747, 0.653021, 0.659197, 0.665271, 0.671239, 0.677098, 0.682845, 0.688476, 0.693988, 0.699378, 1.372496, 0.559249, -0.253705, 0.500395, -0.836332
-0.348034, 0.634100, -0.354657, 0.640844, -0.361450, 0.647507, -0.368411, 0.654083, -0.375540, 0.660570, -0.382836, 0.666964, -0.390297, 0.673261, -0.397923, 0.679458, -0.405711, 0.685551, -0.413661, 0.691537, -0.421771, 0.697413, -0.430039, 0.703174, -0.438464, 0.708818, -0.447044, 0.714341, -0.455777, 0.719740, -0.464662, 0.725011, -0.473696, 0.730150, -0.482879, 0.735156, -0.492207, 0.740024, -0.501678, 0.744751, 0.634100, 0.640844, 0.647507, 0.654083, 0.660570, 0.666964, 0.673261, 0.679458, 0.685551, 0.691537, 0.697413, 0.703174, 0.708818, 0.714341, 0.719740, 0.725011, 0.730150, 0.735156, 0.740024, 0.744751, 1.327233, 0.540560, -0.171846, 0.501356, -0.836332
-0.408235, 0.687862, -0.415813, 0.694182, -0.423555, 0.700400, -0.431461, 0.706513, -0.439528, 0.712518, -0.447756, 0.718409, -0.456142, 0.724185, -0.464685, 0.729842, -0.473384, 0.735375, -0.482236, 0.740783, -0.491239, 0.746061, -0.500393, 0.751207, -0.509694, 0.756216, -0.519141, 0.761086, -0.528732, 0.765813, -0.538464, 0.770395, -0.548335, 0.774828, -0.558343, 0.779108, -0.568486, 0.783233, -0.578761, 0.787200, 0.687862, 0.694182, 0.700400, 0.706513, 0.712518, 0.718409, 0.724185, 0.729842, 0.735375, 0.740783, 0.746061, 0.751207, 0.756216, 0.761086, 0.765813, 0.770395, 0.774828, 0.779108, 0.783233, 0.787200, 1.281963, 0.514116, -0.102525, 0.503490, -0.836332
-0.473403, 0.740079, -0.481907, 0.745869, -0.490569, 0.751538, -0.499386, 0.757083, -0.508356, 0.762500, -0.517479, 0.767785, -0.526751, 0.772936, -0.536171, 0.777950, -0.545737, 0.782822, -0.555447, 0.787549, -0.565298, 0.792129, -0.575288, 0.796559, -0.585415, 0.800834, -0.595677, 0.804952, -0.606070, 0.808910, -0.616593, 0.812705, -0.627244, 0.816334, -0.638018, 0.819794, -0.648914, 0.823082, -0.659929, 0.826195, 0.740079, 0.745869, 0.751538, 0.757083, 0.762500, 0.767785, 0.772936, 0.777950, 0.782822, 0.787549, 0.792129, 0.796559, 0.800834, 0.804952, 0.808910, 0.812705, 0.816334, 0.819794, 0.823082, 0.826195, 1.237037, 0.480113, -0.040495, 0.507184, -0.836332
-0.543362, 0.790174, -0.552753, 0.795331, -0.562293, 0.800348, -0.571977, 0.805222, -0.581806, 0.809950, -0.591776, 0.814529, -0.601885, 0.818954, -0.612131, 0.823225, -0.622512, 0.827336, -0.633024, 0.831286, -0.643666, 0.835070, -0.654434, 0.838687, -0.665327, 0.842133, -0.676341, 0.845405, -0.687474, 0.848500, -0.698722, 0.851416, -0.710084, 0.854150, -0.721555, 0.856699, -0.733133, 0.859060, -0.744816, 0.861231, 0.790174, 0.795331, 0.800348, 0.805222, 0.809950, 0.814529, 0.818954, 0.823225, 0.827336, 0.831286, 0.835070, 0.838687, 0.842133, 0.845405, 0.848500, 0.851416, 0.854150, 0.856699, 0.859060, 0.861231, 1.192403, 0.434818, 0.017575, 0.513290, -0.836332
-0.617883, 0.837583, -0.628111, 0.842006, -0.638476, 0.846271, -0.648975, 0.850376, -0.659606, 0.854317, -0.670366, 0.858091, -0.681253, 0.861696, -0.692264, 0.865128, -0.703396, 0.868384, -0.714646, 0.871462, -0.726012, 0.874359, -0.736577, 0.872383, -0.743604, 0.870977, -0.750616, 0.869502, -0.757613, 0.867956, -0.764594, 0.866341, -0.771558, 0.864656, -0.778506, 0.862901, -0.785435, 0.861077, -0.792346, 0.859183, 0.837583, 0.842006, 0.846271, 0.850376, 0.854317, 0.858091, 0.861696, 0.865128, 0.868384, 0.871462, 0.874359, 0.872383, 0.870977, 0.869502, 0.867956, 0.866341, 0.864656, 0.862901, 0.861077, 0.859183, -1.476794, -1.471661, 2.809213, 1.851907, -0.836332
-0.664432, 0.869964, -0.671282, 0.869537, -0.678127, 0.869041, -0.684966, 0.868477, -0.691800, 0.867844, -0.698627, 0.867143, -0.705447, 0.866374, -0.712259, 0.865537, -0.719062, 0.864631, -0.725856, 0.863658, -0.732639, 0.862616, -0.739412, 0.861507, -0.746173, 0.860331, -0.752923, 0.859086, -0.759659, 0.857774, -0.766382, 0.856395, -0.773091, 0.854949, -0.779785, 0.853436, -0.786464, 0.851856, -0.793126, 0.850209, 0.869964, 0.869537, 0.869041, 0.868477, 0.867844, 0.867143, 0.866374, 0.865537, 0.864631, 0.863658, 0.862616, 0.861507, 0.860331, 0.859086, 0.857774, 0.856395, 0.854949, 0.853436, 0.851856, 0.850209, 0.594456, -0.655470, 0.639388, 0.779851, -0.836332
-0.672388, 0.887112, -0.679246, 0.886856, -0.686102, 0.886532, -0.692954, 0.886140, -0.699801, 0.885679, -0.706644, 0.885149, -0.713481, 0.884552, -0.720311, 0.883885, -0.727135, 0.883151, -0.733951, 0.882348, -0.740758, 0.881477, -0.747557, 0.880539, -0.754346, 0.879532, -0.761124, 0.878457, -0.767891, 0.877315, -0.774647, 0.876105, -0.781390, 0.874828, -0.788120, 0.873483, -0.794836, 0.872071, -0.801538, 0.870592, 0.887112, 0.886856, 0.886532, 0.886140, 0.885679, 0.885149, 0.884552, 0.883885, 0.883151, 0.882348, 0.881477, 0.880539, 0.879532, 0.878457, 0.877315, 0.876105, 0.874828, 0.873483, 0.872071, 0.870592, 0.640803, -0.655470, 0.625899, 0.779851, -0.836332
-0.679912, 0.904454, -0.686774, 0.904370, -0.693636, 0.904219, -0.700495, 0.903998, -0.707352, 0.903709, -0.714206, 0.903351, -0.721056, 0.902925, -0.727901, 0.902430, -0.734741, 0.901867, -0.741575, 0.901236, -0.748402, 0.900536, -0.755222, 0.899768, -0.762034, 0.898932, -0.768837, 0.898028, -0.775631, 0.897056, -0.782414, 0.896016, -0.789187, 0.894908, -0.795949, 0.893732, -0.802699, 0.892489, -0.809435, 0.891179, 0.904454, 0.904370, 0.904219, 0.903998, 0.903709, 0.903351, 0.902925, 0.902430, 0.901867, 0.901236, 0.900536, 0.899768, 0.898932, 0.898028, 0.897056, 0.896016, 0.894908, 0.893732, 0.892489, 0.891179, 0.684976, -0.655470, 0.611715, 0.779851, -0.836332
-0.686998, 0.921979, -0.693861, 0.922068, -0.700724, 0.922088, -0.707586, 0.922040, -0.714448, 0.921923, -0.721309, 0.921737, -0.728167, 0.921483, -0.735023, 0.921160, -0.741875, 0.920769, -0.748722, 0.920309, -0.755565, 0.919781, -0.762402, 0.919184, -0.769233, 0.918519, -0.776056, 0.917786, -0.782872, 0.916985, -0.789680, 0.916115, -0.796479, 0.915177, -0.803268, 0.914172, -0.810046, 0.913098, -0.816814, 0.911957, 0.921979, 0.922068, 0.922088, 0.922040, 0.921923, 0.921737, 0.921483, 0.921160, 0.920769, 0.920309, 0.919781, 0.919184, 0.918519, 0.917786, 0.916985, 0.916115, 0.915177, 0.914172, 0.913098, 0.911957, 0.727077, -0.655470, 0.596795, 0.779851, -0.836332
-0.693642, 0.939676, -0.700500, 0.939937, -0.707361, 0.940130, -0.714223, 0.940254, -0.721086, 0.940309, -0.727949, 0.940295, -0.734811, 0.940213, -0.741672, 0.940063, -0.748532, 0.939843, -0.755389, 0.939556, -0.762243, 0.939199, -0.769093, 0.938774, -0.775938, 0.938281, -0.782778, 0.937719, -0.789612, 0.937089, -0.796439, 0.936390, -0.803259, 0.935623, -0.810071, 0.934789, -0.816875, 0.933886, -0.823669, 0.932915, 0.939676, 0.939937, 0.940130, 0.940254, 0.940309, 0.940295, 0.940213, 0.940063, 0.939843, 0.939556, 0.939199, 0.938774, 0.938281, 0.937719, 0.937089, 0.936390, 0.935623, 0.934789, 0.933886, 0.932915, 0.767215, -0.655470, 0.581089, 0.779851, -0.836332
-0.699841, 0.957535, -0.706690, 0.957968, -0.713543, 0.958332, -0.720400, 0.958628, -0.727259, 0.958856, -0.734120, 0.959014, -0.740983, 0.959104, -0.747846, 0.959126, -0.754709, 0.959079, -0.761571, 0.958963, -0.768431, 0.958779, -0.775290, 0.958526, -0.782145, 0.958204, -0.788997, 0.957814, -0.795845, 0.957356, -0.802688, 0.956829, -0.809525, 0.956233, -0.816356, 0.955570, -0.823180, 0.954838, -0.829996, 0.954037, 0.957535, 0.957968, 0.958332, 0.958628, 0.958856, 0.959014, 0.959104, 0.959126, 0.959079, 0.958963, 0.958779, 0.958526, 0.958204, 0.957814, 0.957356, 0.956829, 0.956233, 0.955570, 0.954838, 0.954037, 0.805497, -0.655470, 0.564545, 0.779851, -0.836332
-0.705589, 0.975543, -0.712425, 0.976148, -0.719267, 0.976684, -0.726114, 0.977152, -0.732966, 0.977551, -0.739821, 0.977882, -0.746679, 0.978144, -0.753539, 0.978338, -0.760401, 0.978463, -0.767264, 0.978520, -0.774127, 0.978507, -0.780989, 0.978427, -0.787851, 0.978277, -0.794710, 0.978059, -0.801567, 0.977773, -0.808421, 0.977417, -0.815271, 0.976994, -0.822117, 0.976502, -0.828957, 0.975941, -0.835791, 0.975312, 0.975543, 0.976148, 0.976684, 0.977152, 0.977551, 0.977882, 0.978144, 0.978338, 0.978463, 0.978520, 0.978507, 0.978427, 0.978277, 0.978059, 0.977773, 0.977417, 0.976994, 0.976502, 0.975941, 0.975312, 0.842033, -0.655470, 0.547105, 0.779851, -0.836332
-0.710884, 0.993690, -0.717703, 0.994466, -0.724529, 0.995174, -0.731362, 0.995813, -0.738202, 0.996384, -0.745046, 0.996887, -0.751895, 0.997321, -0.758749, 0.997687, -0.765605, 0.997984, -0.772465, 0.998213, -0.779326, 0.998373, -0.786188, 0.998464, -0.793051, 0.998487, -0.799914, 0.998441, -0.806776, 0.998327, -0.813637, 0.998144, -0.820495, 0.997892, -0.827351, 0.997572, -0.834203, 0.997183, -0.841050, 0.996725, 0.993690, 0.994466, 0.995174, 0.995813, 0.996384, 0.996887, 0.997321, 0.997687, 0.997984, 0.998213, 0.998373, 0.998464, 0.998487, 0.998441, 0.998327, 0.998144, 0.997892, 0.997572, 0.997183, 0.996725, 0.876926, -0.655470, 0.528707, 0.779851, -0.836332
-0.715721, 1.011964, -0.722519, 1.012911, -0.729325, 1.013790, -0.736140, 1.014600, -0.742963, 1.015343, -0.749793, 1.016017, -0.756629, 1.016623, -0.763471, 1.017161, -0.770318, 1.017630, -0.777169, 1.018030, -0.784024, 1.018363, -0.790882, 1.018626, -0.797743, 1.018821, -0.804605, 1.018947, -0.811467, 1.019005, -0.818330, 1.018994, -0.825193, 1.018914, -0.832054, 1.018766, -0.838914, 1.018549, -0.845771, 1.018264, 1.011964, 1.012911, 1.013790, 1.014600, 1.015343, 1.016017, 1.016623, 1.017161, 1.017630, 1.018030, 1.018363, 1.018626, 1.018821, 1.018947, 1.019005, 1.018994, 1.018914, 1.018766, 1.018549, 1.018264, 0.910277, -0.655470, 0.509279, 0.779851, -0.836332
-0.720099, 1.030354, -0.726871, 1.031471, -0.733653, 1.032520, -0.740446, 1.033502, -0.747248, 1.034415, -0.754058, 1.035260, -0.760877, 1.036038, -0.767704, 1.036747, -0.774537, 1.037387, -0.781376, 1.037960, -0.788220, 1.038464, -0.795069, 1.038899, -0.801923, 1.039266, -0.808779, 1.039565, -0.815638, 1.039794, -0.822500, 1.039956, -0.829362, 1.040048, -0.836225, 1.040072, -0.843088, 1.040028, -0.849950, 1.039914, 1.030354, 1.031471, 1.032520, 1.033502, 1.034415, 1.035260, 1.036038, 1.036747, 1.037387, 1.037960, 1.038464, 1.038899, 1.039266, 1.039565, 1.039794, 1.039956, 1.040048, 1.040072, 1.040028, 1.039914, 0.942180, -0.655470, 0.488747, 0.779851, -0.836332
-0.724014, 1.048847, -0.730756, 1.050134, -0.737510, 1.051353, -0.744275, 1.052505, -0.751052, 1.053588, -0.757840, 1.054604, -0.764637, 1.055553, -0.771443, 1.056433, -0.778258, 1.057245, -0.785081, 1.057988, -0.791910, 1.058664, -0.798747, 1.059271, -0.805588, 1.059810, -0.812435, 1.060280, -0.819287, 1.060682, -0.826141, 1.061015, -0.832999, 1.061280, -0.839860, 1.061476, -0.846721, 1.061604, -0.853584, 1.061663, 1.048847, 1.050134, 1.051353, 1.052505, 1.053588, 1.054604, 1.055553, 1.056433, 1.057245, 1.057988, 1.058664, 1.059271, 1.059810, 1.060280, 1.060682, 1.061015, 1.061280, 1.061476, 1.061604, 1.061663, 0.972724, -0.655470, 0.467026, 0.779851, -0.836332
-0.727464, 1.067434, -0.734171, 1.068889, -0.740892, 1.070277, -0.747627, 1.071598, -0.754375, 1.072851, -0.761135, 1.074037, -0.767906, 1.075156, -0.774688, 1.076206, -0.781480, 1.077189, -0.788282, 1.078104, -0.795093, 1.078950, -0.801911, 1.079729, -0.808738, 1.080439, -0.815571, 1.081081, -0.822410, 1.081654, -0.829254, 1.082160, -0.836103, 1.082596, -0.842956, 1.082965, -0.849813, 1.083264, -0.856672, 1.083495, 1.067434, 1.068889, 1.070277, 1.071598, 1.072851, 1.074037, 1.075156, 1.076206, 1.077189, 1.078104, 1.078950, 1.079729, 1.080439, 1.081081, 1.081654, 1.082160, 1.082596, 1.082965, 1.083264, 1.083495, 1.001991, -0.655470, 0.444023, 0.779851, -0.836332
-0.730447, 1.086100, -0.737115, 1.087723, -0.743799, 1.089280, -0.750499, 1.090769, -0.757213, 1.092192, -0.763941, 1.093547, -0.770682, 1.094835, -0.777436, 1.096055, -0.784201, 1.097208, -0.790978, 1.098293, -0.797765, 1.099310, -0.804562, 1.100259, -0.811368, 1.101141, -0.818183, 1.101954, -0.825005, 1.102699, -0.831835, 1.103375, -0.838671, 1.103984, -0.845513, 1.104524, -0.852360, 1.104995, -0.859211, 1.105398, 1.086100, 1.087723, 1.089280, 1.090769, 1.092192, 1.093547, 1.094835, 1.096055, 1.097208, 1.098293, 1.099310, 1.100259, 1.101141, 1.101954, 1.102699, 1.103375, 1.103984, 1.104524, 1.104995, 1.105398, 1.030056, -0.655470, 0.419637, 0.779851, -0.836332
