2.157752, -0.216195, -0.894333, 2.639230, -0.876448, 0.958812, -0.728381, -0.448730, -0.360472
2.176534, -0.239589, -0.883518, 2.657752, -0.885215, 0.979378, -0.728455, -0.442535, -0.371208
2.195567, -0.262778, -0.872382, 2.676534, -0.893795, 0.999429, -0.728073, -0.436274, -0.382281
2.214857, -0.285754, -0.860914, 2.695567, -0.902169, 1.018941, -0.727112, -0.429896, -0.393607
2.234409, -0.308507, -0.849106, 2.714857, -0.910322, 1.037908, -0.725485, -0.423373, -0.405469
2.254229, -0.331028, -0.836941, 2.734409, -0.918240, 1.056326, -0.723073, -0.416668, -0.417890
2.274321, -0.353305, -0.824405, 2.754229, -0.925908, 1.074194, -0.719744, -0.409743, -0.430895
2.294691, -0.375330, -0.811478, 2.774321, -0.933310, 1.091513, -0.715356, -0.402560, -0.444512
2.315344, -0.397089, -0.798143, 2.794691, -0.940431, 1.108284, -0.709749, -0.395083, -0.458769
2.336285, -0.418571, -0.784379, 2.815344, -0.947251, 1.124512, -0.702749, -0.387278, -0.473693
2.357520, -0.439762, -0.770169, 2.836285, -0.953754, 1.140203, -0.694168, -0.379114, -0.489313
2.379053, -0.460650, -0.755489, 2.857520, -0.959922, 1.155365, -0.683803, -0.370563, -0.505654
2.400891, -0.481219, -0.740320, 2.879053, -0.965734, 1.170006, -0.671436, -0.361607, -0.522741
2.423039, -0.501455, -0.724637, 2.900891, -0.971171, 1.184134, -0.656840, -0.352233, -0.540596
2.445501, -0.521341, -0.708420, 2.923039, -0.976212, 1.197761, -0.639782, -0.342439, -0.559238
2.468283, -0.540860, -0.691642, 2.945501, -0.980836, 1.210896, -0.620031, -0.332237, -0.578682
2.491389, -0.559994, -0.674282, 2.968283, -0.985019, 1.223552, -0.597370, -0.321651, -0.598935
2.514824, -0.578724, -0.656314, 2.991389, -0.988741, 1.235739, -0.571612, -0.310721, -0.620000
2.538591, -0.597030, -0.637714, 3.014824, -0.991976, 1.247470, -0.542619, -0.299504, -0.641873
2.562695, -0.614891, -0.618458, 3.038591, -0.994700, 1.258756, -0.510334, -0.288076, -0.664534
2.587138, -0.632284, -0.598522, 3.062695, -0.996889, 1.269609, -0.474812, -0.276528, -0.687953
2.611923, -0.649187, -0.577883, 3.087138, -0.998518, 1.280042, -0.436249, -0.264967, -0.712085
2.637052, -0.665575, -0.556521, 3.111923, -0.999560, 1.290065, -0.395022, -0.253515, -0.736885
2.662525, -0.681422, -0.534414, 3.137052, -0.999990, 1.299692, -0.351699, -0.242302, -0.762234
2.688342, -0.696702, -0.511547, 3.162525, -0.999781, 1.308933, -0.307053, -0.231463, -0.788070
2.714501, -0.711388, -0.487905, 3.188342, -0.998907, 1.317799, -0.262027, -0.221131, -0.814159
2.741001, -0.725451, -0.463480, 3.214501, -0.997343, 1.326302, -0.217698, -0.211431, -0.836236
2.767836, -0.738863, -0.438393, 3.241001, -0.995063, 1.334452, -0.175478, -0.202506, -0.836312
2.794999, -0.751597, -0.413304, 3.267836, -0.992042, 1.342260, -0.137790, -0.194569, -0.836325
2.822473, -0.763646, -0.388214, 3.294999, -0.988256, 1.349735, -0.105057, -0.187557, -0.836329
2.850240, -0.775003, -0.363124, 3.322473, -0.983686, 1.356885, -0.077525, -0.181393, -0.836331
2.878284, -0.785658, -0.338034, 3.350240, -0.978312, 1.363718, -0.055280, -0.175993, -0.836331
2.906586, -0.795607, -0.312944, 3.378284, -0.972119, 1.370242, -0.038262, -0.171263, -0.836332
2.935129, -0.804843, -0.287854, 3.406586, -0.965094, 1.376467, -0.026280, -0.167103, -0.836332
2.963895, -0.813360, -0.262764, 3.435129, -0.957227, 1.382402, -0.019034, -0.163406, -0.836332
2.992865, -0.821153, -0.237674, 3.463895, -0.948509, 1.388055, -0.016133, -0.160068, -0.836332
3.022022, -0.828216, -0.212584, 3.492865, -0.938936, 1.393438, -0.017114, -0.156982, -0.836332
3.051347, -0.834546, -0.187494, 3.522022, -0.928505, 1.398558, -0.021464, -0.154048, -0.836332
3.080821, -0.840138, -0.162404, 3.551347, -0.917219, 1.403427, -0.028637, -0.151174, -0.836332
3.110426, -0.844988, -0.137315, 3.580821, -0.905080, 1.408052, -0.038070, -0.148276, -0.836332
3.140144, -0.849095, -0.112225, 3.610426, -0.892096, 1.412444, -0.049206, -0.145284, -0.836332
3.169955, -0.852454, -0.087135, 3.640144, -0.878276, 1.416610, -0.061507, -0.142140, -0.836332
3.199841, -0.855065, -0.062045, 3.669955, -0.863634, 1.420561, -0.074468, -0.138799, -0.836332
3.229783, -0.856925, -0.036955, 3.699841, -0.848184, 1.424305, -0.087631, -0.135231, -0.836332
3.259763, -0.858034, -0.011865, 3.729783, -0.831946, 1.427849, -0.100592, -0.131419, -0.836332
3.289761, -0.858390, 0.013225, 3.759763, -0.814940, 1.431203, -0.113004, -0.127356, -0.836332
3.319758, -0.857993, 0.038315, 3.789761, -0.797191, 1.434374, -0.124582, -0.123048, -0.836332
3.349736, -0.856844, 0.063405, 3.819758, -0.778725, 1.437368, -0.135097, -0.118510, -0.836332
3.379676, -0.854943, 0.088495, 3.849736, -0.759571, 1.440194, -0.144378, -0.113764, -0.836332
3.409559, -0.852291, 0.113585, 3.879676, -0.739760, 1.442859, -0.152301, -0.108840, -0.836332
3.439365, -0.848891, 0.138675, 3.909559, -0.719325, 1.445368, -0.158784, -0.103770, -0.836332
3.469077, -0.844744, 0.163765, 3.939365, -0.698303, 1.447729, -0.163783, -0.098590, -0.836332
3.498676, -0.839853, 0.188855, 3.969077, -0.676730, 1.449946, -0.167284, -0.093339, -0.836332
3.528142, -0.834221, 0.213945, 3.998676, -0.654645, 1.452027, -0.169294, -0.088057, -0.836332
3.557458, -0.827852, 0.239035, 4.028142, -0.632089, 1.453977, -0.169840, -0.082783, -0.836332
3.586605, -0.820749, 0.264125, 4.057458, -0.609104, 1.455800, -0.168964, -0.077556, -0.836332
3.615565, -0.812917, 0.289215, 4.086605, -0.585732, 1.457501, -0.166713, -0.072413, -0.836332
3.644319, -0.804361, 0.314305, 4.115565, -0.562018, 1.459087, -0.163145, -0.067391, -0.836332
3.672850, -0.795086, 0.339395, 4.144319, -0.538006, 1.460560, -0.158321, -0.062523, -0.836332
3.701138, -0.785099, 0.364485, 4.172850, -0.513741, 1.461926, -0.152300, -0.057842, -0.836332
3.729167, -0.774405, 0.389575, 4.201138, -0.489268, 1.463188, -0.145147, -0.053378, -0.836332
3.756920, -0.763011, 0.414665, 4.229167, -0.464634, 1.464350, -0.136921, -0.049160, -0.836332
3.784377, -0.750924, 0.439755, 4.256920, -0.439884, 1.465417, -0.127683, -0.045212, -0.836332
3.811523, -0.738153, 0.464844, 4.284377, -0.415063, 1.466391, -0.117489, -0.041561, -0.836332
3.838340, -0.724704, 0.489934, 4.311523, -0.390216, 1.467276, -0.106395, -0.038229, -0.836332
3.864810, -0.710587, 0.515024, 4.338340, -0.365388, 1.468076, -0.094451, -0.035235, -0.836332
3.890919, -0.695811, 0.540114, 4.364810, -0.340622, 1.468793, -0.081708, -0.032602, -0.836332
3.916648, -0.680384, 0.565204, 4.390919, -0.315962, 1.469432, -0.068211, -0.030347, -0.836332
3.941983, -0.664316, 0.590294, 4.416648, -0.291448, 1.469993, -0.054003, -0.028487, -0.836332
3.966906, -0.647618, 0.615384, 4.441983, -0.267123, 1.470482, -0.039124, -0.027041, -0.836332
3.991403, -0.630300, 0.640474, 4.466906, -0.243025, 1.470899, -0.023613, -0.026023, -0.836332
4.015457, -0.612372, 0.665564, 4.491403, -0.219192, 1.471249, -0.007505, -0.025452, -0.836331
4.039054, -0.593847, 0.690654, 4.515457, -0.195662, 1.471534, 0.009167, -0.025342, -0.683265
4.062179, -0.574736, 0.711152, 4.539054, -0.172468, 1.471756, 0.021870, -0.025696, -0.110300
4.084907, -0.555155, 0.714461, 4.562179, -0.149646, 1.471919, 0.018181, -0.026359, -0.104206
4.107571, -0.535498, 0.717587, 4.584907, -0.127137, 1.472025, 0.014721, -0.026880, -0.098533
4.130172, -0.515771, 0.720543, 4.607571, -0.104627, 1.472076, 0.011483, -0.027267, -0.094291
4.152716, -0.495978, 0.723372, 4.630172, -0.082124, 1.472073, 0.008499, -0.027527, -0.089899
4.175203, -0.476120, 0.726069, 4.652716, -0.059638, 1.472014, 0.005752, -0.027667, -0.085368
4.197637, -0.456202, 0.728630, 4.675203, -0.037177, 1.471898, 0.003230, -0.027693, -0.080708
4.220020, -0.436227, 0.731051, 4.697637, -0.014752, 1.471726, 0.000919, -0.027611, -0.075930
4.242354, -0.416197, 0.733329, 4.720020, 0.007630, 1.471495, -0.001192, -0.027427, -0.071046
4.264642, -0.396117, 0.735460, 4.742354, 0.029960, 1.471204, -0.003115, -0.027146, -0.066063
4.286888, -0.375989, 0.737442, 4.764642, 0.052229, 1.470852, -0.004858, -0.026772, -0.060990
4.309094, -0.355817, 0.739272, 4.786888, 0.074430, 1.470436, -0.006430, -0.026310, -0.055832
4.331262, -0.335604, 0.740947, 4.809094, 0.096554, 1.469955, -0.007839, -0.025763, -0.050596
4.353397, -0.315355, 0.742465, 4.831262, 0.118594, 1.469406, -0.009092, -0.025135, -0.045284
4.375501, -0.295072, 0.743823, 4.853397, 0.140541, 1.468786, -0.010195, -0.024430, -0.039901
4.397578, -0.274758, 0.745020, 4.875501, 0.162390, 1.468093, -0.011153, -0.023649, -0.034447
4.419630, -0.254419, 0.746054, 4.897578, 0.184132, 1.467322, -0.011970, -0.022796, -0.028923
4.441661, -0.234056, 0.746921, 4.919630, 0.205761, 1.466470, -0.012652, -0.021873, -0.023337
4.463675, -0.213675, 0.747622, 4.941661, 0.227269, 1.465533, -0.013200, -0.020882, -0.017680
4.485674, -0.193278, 0.748152, 4.963675, 0.248650, 1.464505, -0.013617, -0.019824, -0.011951
4.507663, -0.172869, 0.748511, 4.985674, 0.269896, 1.463381, -0.013906, -0.018701, -0.006153
4.529644, -0.152453, 0.748695, 5.007663, 0.291002, 1.462155, -0.014068, -0.017514, -0.000281
4.551621, -0.132033, 0.748704, 5.029644, 0.311959, 1.460820, -0.014103, -0.016266, 0.005666
4.573598, -0.111612, 0.748534, 5.051621, 0.332763, 1.459369, -0.014013, -0.014955, 0.011693
4.595579, -0.091195, 0.748183, 5.073598, 0.353406, 1.457791, -0.013796, -0.013584, 0.017804
4.617567, -0.070786, 0.747649, 5.095579, 0.373881, 1.456078, -0.013453, -0.012153, 0.024004
4.639565, -0.050388, 0.746929, 5.117567, 0.394182, 1.454219, -0.012983, -0.010662, 0.030297
4.661579, -0.030006, 0.746020, 5.139565, 0.414302, 1.452200, -0.012384, -0.009113, 0.036689
4.683611, -0.009645, 0.744919, 5.161579, 0.434236, 1.450006, -0.011654, -0.007504, 0.043187
4.705665, 0.010693, 0.743623, 5.183611, 0.453975, 1.447623, -0.010792, -0.005836, 0.049797
4.727745, 0.031001, 0.742129, 5.205665, 0.473514, 1.445030, -0.009795, -0.004109, 0.056526
4.749856, 0.051277, 0.740434, 5.227745, 0.492845, 1.442205, -0.008661, -0.002323, 0.063383
4.772002, 0.071515, 0.738532, 5.249856, 0.511962, 1.439124, -0.007388, -0.000478, 0.070375
4.794185, 0.091711, 0.736421, 5.272002, 0.530858, 1.435758, -0.005972, 0.001426, 0.077511
4.816412, 0.111861, 0.734096, 5.294185, 0.549526, 1.432072, -0.004411, 0.003389, 0.084801
4.838685, 0.131958, 0.731552, 5.316412, 0.567958, 1.428026, -0.002704, 0.005411, 0.092255
4.861009, 0.151999, 0.728784, 5.338685, 0.586148, 1.423573, -0.000847, 0.007493, 0.099882
4.883388, 0.171978, 0.725787, 5.361009, 0.604087, 1.418656, 0.001161, 0.009634, 0.107694
4.905828, 0.191889, 0.722557, 5.383388, 0.621769, 1.413210, 0.003322, 0.011834, 0.115703
4.928331, 0.211729, 0.719085, 5.405828, 0.639186, 1.407151, 0.005635, 0.014093, 0.123920
4.950904, 0.231490, 0.715368, 5.428331, 0.656329, 1.400382, 0.008099, 0.016411, 0.132358
4.973549, 0.251166, 0.711397, 5.450904, 0.673190, 1.392780, 0.010715, 0.018785, 0.141030
4.996273, 0.270753, 0.707166, 5.473549, 0.689762, 1.384194, 0.013477, 0.021216, 0.149951
5.019079, 0.290244, 0.702668, 5.496273, 0.706035, 1.374434, 0.016380, 0.023702, 0.159135
5.041972, 0.309631, 0.697894, 5.519079, 0.722001, 1.363257, 0.019418, 0.026241, 0.168597
5.064958, 0.328909, 0.692836, 5.541972, 0.737650, 1.350347, 0.022580, 0.028830, 0.178353
5.088042, 0.348071, 0.687485, 5.564958, 0.752974, 1.335291, 0.025853, 0.031465, 0.188419
5.111227, 0.367109, 0.681833, 5.588042, 0.767962, 1.317532, 0.029221, 0.034145, 0.198812
5.134519, 0.386015, 0.675868, 5.611227, 0.782604, 1.296307, 0.032663, 0.036862, 0.209550
5.157924, 0.404783, 0.669582, 5.634519, 0.796890, 1.270545, 0.036153, 0.039613, 0.220652
5.181447, 0.423402, 0.662962, 5.657924, 0.810810, 1.238695, 0.039660, 0.042390, 0.232135
5.205092, 0.441866, 0.655998, 5.681447, 0.824353, 1.198443, 0.043149, 0.045187, 0.244019
5.228865, 0.460165, 0.648678, 5.705092, 0.837506, 1.146212, 0.046577, 0.047993, 0.256324
5.252772, 0.478289, 0.640988, 5.728865, 0.850258, 1.076249, 0.049894, 0.050800, 0.269068
5.276817, 0.496228, 0.632916, 5.752772, 0.862598, 0.978974, 0.053042, 0.053596, 0.282273
5.301006, 0.513973, 0.624448, 5.776817, 0.874512, 0.838165, 0.055958, 0.056368, 0.295957
5.325345, 0.531513, 0.615569, 5.801006, 0.885986, 0.627949, 0.058568, 0.059104, 0.310140
5.349838, 0.548835, 0.606265, 5.825345, 0.897009, 0.319611, 0.060792, 0.061788, 0.324843
5.374491, 0.565929, 0.596519, 5.849838, 0.907565, -0.073467, 0.062543, 0.064403, 0.340082
5.399310, 0.582782, 0.586317, 5.874491, 0.917641, -0.453798, 0.063727, 0.066935, 0.355874
5.424300, 0.599381, 0.575641, 5.899310, 0.927220, -0.739150, 0.064244, 0.069365, 0.372237
5.449465, 0.615712, 0.564474, 5.924300, 0.936289, -0.931467, 0.063993, 0.071676, 0.389183
5.474811, 0.631762, 0.552798, 5.949465, 0.944830, -1.060885, 0.062871, 0.073851, 0.406723
5.500343, 0.647514, 0.540596, 5.974811, 0.952828, -1.151080, 0.060777, 0.075875, 0.424867
5.526065, 0.662953, 0.527850, 6.000343, 0.960266, -1.216517, 0.057620, 0.077734, 0.443614
5.551982, 0.678063, 0.514542, 6.026065, 0.967126, -1.265740, 0.053320, 0.079416, 0.462967
5.578097, 0.692828, 0.500653, 6.051982, 0.973391, -1.303917, 0.047815, 0.080913, 0.482918
5.604415, 0.707228, 0.486165, 6.078097, 0.979043, -1.334289, 0.041069, 0.082223, 0.503451
5.630939, 0.721245, 0.471062, 6.104415, 0.984063, -1.358968, 0.033079, 0.083347, 0.524547
5.657672, 0.734860, 0.455326, 6.130939, 0.988433, -1.379381, 0.023881, 0.084293, 0.546171
5.684615, 0.748052, 0.438940, 6.157672, 0.992134, -1.396520, 0.013558, 0.085076, 0.568280
5.711772, 0.760802, 0.421892, 6.184615, 0.995146, -1.411095, 0.002242, 0.085717, 0.590821
5.739141, 0.773086, 0.404167, 6.211772, 0.997451, -1.423627, -0.009878, 0.086245, 0.613718
5.766724, 0.784884, 0.385756, 6.239141, 0.999030, -1.434505, -0.022561, 0.086694, 0.636887
5.794519, 0.796172, 0.366649, 6.266724, 0.999865, -1.444026, -0.035517, 0.087102, 0.660231
5.822525, 0.806926, 0.346842, 6.294519, 0.999936, -1.452420, -0.048414, 0.087514, 0.683619
5.850739, 0.817124, 0.326334, 6.322525, 0.999226, -1.459868, -0.060893, 0.087972, 0.706911
5.879156, 0.826741, 0.305126, 6.350739, 0.997719, -1.466514, -0.072583, 0.088518, 0.729932
5.907770, 0.835754, 0.283228, 6.379156, 0.995398, -1.472475, -0.083121, 0.089191, 0.752568
5.936575, 0.844138, 0.260651, 6.407770, 0.992249, -1.477845, -0.092171, 0.090020, 0.774466
5.965561, 0.851869, 0.237417, 6.436575, 0.988259, -1.482701, -0.099441, 0.091029, 0.795584
5.994720, 0.858925, 0.213550, 6.465561, 0.983416, -1.487109, -0.104710, 0.092226, 0.815391
6.024038, 0.865283, 0.189088, 6.494720, 0.977710, -1.491122, -0.107821, 0.093610, 0.832952
6.053504, 0.870922, 0.164100, 6.524038, 0.971135, -1.494787, -0.108684, 0.095166, 0.836056
6.083101, 0.875822, 0.139018, 6.553504, 0.963686, -1.498141, -0.106978, 0.096863, 0.836322
6.112811, 0.879980, 0.113928, 6.583101, 0.955362, -1.501219, -0.102843, 0.098644, 0.836317
6.142617, 0.883390, 0.088839, 6.612811, 0.946164, -1.504047, -0.096546, 0.100449, 0.836324
6.172498, 0.886052, 0.063749, 6.642617, 0.936097, -1.506652, -0.088399, 0.102220, 0.836326
6.202437, 0.887963, 0.038659, 6.672498, 0.925170, -1.509053, -0.078742, 0.103902, 0.836328
6.232415, 0.889122, 0.013569, 6.702437, 0.913394, -1.511271, -0.067926, 0.105445, 0.836329
6.262412, 0.889529, -0.011520, 6.732415, 0.900782, -1.513322, -0.056308, 0.106809, 0.836329
6.292410, 0.889184, -0.036610, 6.762412, 0.887352, -1.515220, -0.044237, 0.107959, 0.836330
6.322390, 0.888086, -0.061700, 6.792410, 0.873123, -1.516979, -0.032041, 0.108870, 0.836330
6.352333, 0.886236, -0.086790, 6.822390, 0.858117, -1.518610, -0.020024, 0.109526, 0.836331
6.382220, 0.883636, -0.111880, 6.852333, 0.842361, -1.520123, -0.008457, 0.109921, 0.836332
6.412033, 0.880286, -0.136970, 6.882220, 0.825880, -1.521528, 0.002425, 0.110055, 0.836332
6.441752, 0.876190, -0.162060, 6.912033, 0.808706, -1.522834, 0.012424, 0.109939, 0.836332
6.471358, 0.871349, -0.187150, 6.941752, 0.790870, -1.524047, 0.021383, 0.109587, 0.836332
6.500835, 0.865768, -0.212240, 6.971358, 0.772408, -1.525174, 0.029178, 0.109022, 0.836332
6.530161, 0.859448, -0.237330, 7.000835, 0.753354, -1.526222, 0.035721, 0.108269, 0.836331
6.559321, 0.852395, -0.262420, 7.030161, 0.733747, -1.527196, 0.040952, 0.107359, 0.836331
6.588294, 0.844612, -0.287510, 7.059321, 0.713626, -1.528101, 0.044838, 0.106326, 0.836331
6.617062, 0.836105, -0.312600, 7.088294, 0.693033, -1.528942, 0.047367, 0.105202, 0.836331
6.645608, 0.826879, -0.337689, 7.117062, 0.672010, -1.529723, 0.048546, 0.104026, 0.836329
6.673914, 0.816940, -0.362779, 7.145608, 0.650599, -1.530447, 0.048396, 0.102832, 0.836329
6.701961, 0.806294, -0.387869, 7.173914, 0.628846, -1.531119, 0.046947, 0.101659, 0.836329
6.729733, 0.794947, -0.412959, 7.201961, 0.606793, -1.531742, 0.044241, 0.100541, 0.725808
6.757211, 0.782908, -0.434733, 7.229733, 0.584488, -1.532317, 0.043284, 0.099500, 0.555832
6.784420, 0.770273, -0.451408, 7.257211, 0.561974, -1.532849, 0.045810, 0.098471, 0.531749
6.811415, 0.757186, -0.467361, 7.284420, 0.539263, -1.533341, 0.048004, 0.097352, 0.508800
6.838198, 0.743670, -0.482625, 7.311415, 0.516335, -1.533795, 0.049891, 0.096153, 0.487420
6.864772, 0.729747, -0.497247, 7.338198, 0.493216, -1.534215, 0.051477, 0.094884, 0.466550
6.891139, 0.715436, -0.511244, 7.364772, 0.469929, -1.534601, 0.052798, 0.093553, 0.446223
