0.030000,0.000000
0.060000,0.000000
0.089970,0.001339
0.119881,0.003643
0.149732,0.006637
0.179528,0.010124
0.209283,0.013955
0.239006,0.018024
0.268706,0.022251
0.298390,0.026594
0.328064,0.031007
0.357730,0.035469
0.387392,0.039958
0.417054,0.044449
0.446717,0.048933
0.476380,0.053416
0.506048,0.057869
0.535724,0.062268
0.565406,0.066621
0.595091,0.070957
0.624784,0.075240
0.654483,0.079477
0.684187,0.083682
0.713902,0.087806
0.743632,0.091824
0.773379,0.095716
0.803139,0.099498
0.832909,0.103209
0.862687,0.106848
0.892478,0.110388
0.922284,0.113792
0.952105,0.117065
0.981939,0.120218
1.011782,0.123278
1.041634,0.126261
1.071495,0.129140
1.101370,0.131881
1.131249,0.134569
1.161136,0.137169
1.191028,0.139709
1.220927,0.142174
1.250835,0.144520
1.280751,0.146772
1.310672,0.148937
1.340602,0.150996
1.370535,0.152991
1.400477,0.154857
1.430427,0.156595
1.460382,0.158236
1.490340,0.159822
1.520302,0.161326
1.550271,0.162681
1.580249,0.163837
1.610233,0.164823
1.640221,0.165655
1.670212,0.166404
1.700208,0.166882
1.730208,0.167044
1.760208,0.166993
1.790207,0.166788
1.820203,0.166313
1.850194,0.165570
1.880175,0.164506
1.910148,0.163225
1.940109,0.161695
1.970058,0.159949
1.999990,0.157935
2.029910,0.155740
2.059811,0.153305
2.089699,0.150710
2.119580,0.148049
2.149446,0.145218
2.179296,0.142214
2.209140,0.139160
2.238973,0.136003
2.268792,0.132713
2.298607,0.129386
2.328407,0.125923
2.358186,0.122295
2.387961,0.118620
2.417713,0.114776
2.447439,0.110727
2.477155,0.106612
2.506852,0.102361
2.536518,0.097894
2.566162,0.093284
2.595791,0.088581
2.625391,0.083697
2.654969,0.078685
2.684516,0.073492
2.714056,0.068260
2.743568,0.062867
2.773054,0.057339
2.802511,0.051656
2.831939,0.045828
2.861333,0.039828
2.890706,0.033726
2.920051,0.027491
2.949378,0.021171
2.978679,0.014735
3.007949,0.008157
3.037204,0.001513
3.066425,-0.005278
3.095627,-0.012153
3.124803,-0.019134
3.153966,-0.026172
3.183096,-0.033346
3.212198,-0.040631
3.241279,-0.047999
3.270330,-0.055483
3.299336,-0.063142
3.328301,-0.070955
3.357231,-0.078895
3.386136,-0.086928
3.414983,-0.095164
3.443789,-0.103543
3.472553,-0.112064
3.501252,-0.120805
3.529914,-0.129664
3.558531,-0.138669
3.587108,-0.147797
3.615640,-0.157067
3.644131,-0.166461
3.672580,-0.175984
3.700977,-0.185659
3.729320,-0.195491
3.757604,-0.205491
3.785848,-0.215605
3.814055,-0.225822
3.842222,-0.236145
3.870357,-0.246560
3.898477,-0.257012
3.926555,-0.267576
3.954619,-0.278179
3.982602,-0.288995
4.010541,-0.299921
4.038416,-0.311012
4.066246,-0.322215
4.094019,-0.333558
4.121757,-0.344984
4.149452,-0.356517
4.177089,-0.368187
4.204684,-0.379958
4.232226,-0.391850
4.259702,-0.403894
4.287144,-0.416017
4.314551,-0.428217
4.341907,-0.440530
4.369186,-0.453016
4.396416,-0.465605
4.423611,-0.478272
4.450762,-0.491033
4.477888,-0.503846
4.504968,-0.516755
4.532022,-0.529720
4.559019,-0.542803
4.585972,-0.555977
4.612869,-0.569265
4.639711,-0.582662
4.666490,-0.596185
4.693194,-0.609857
4.719843,-0.623635
4.746465,-0.637464
4.773072,-0.651323
4.799650,-0.665238
4.826162,-0.679278
4.852620,-0.693419
4.879028,-0.707652
4.905408,-0.721939
4.931730,-0.736331
4.958005,-0.750811
4.984215,-0.765406
5.010378,-0.780087
5.036455,-0.794917
5.062485,-0.809833
5.088454,-0.824853
5.114396,-0.839919
5.140294,-0.855063
5.166154,-0.870270
5.191956,-0.885576
5.217723,-0.900940
5.243444,-0.916381
5.269104,-0.931923
5.294718,-0.947540
5.320305,-0.963203
5.345808,-0.979001
5.371246,-0.994905
5.396613,-1.010921
5.421957,-1.026973
5.447229,-1.043139
5.472489,-1.059323
5.497720,-1.075553
5.522908,-1.091849
5.548082,-1.108167
5.573198,-1.124574
5.598275,-1.141040
5.623284,-1.157609
5.648229,-1.174276
5.673102,-1.191048
5.697933,-1.207883
5.722724,-1.224777
5.747455,-1.241760
5.772121,-1.258835
5.796718,-1.276010
5.821253,-1.293274
5.845748,-1.310594
5.870195,-1.327982
5.894575,-1.345465
5.918894,-1.363030
5.943131,-1.380710
5.967333,-1.398438
5.991459,-1.416268
6.015521,-1.434186
6.039550,-1.452147
6.063539,-1.470162
6.087457,-1.488270
6.111323,-1.506448
6.135135,-1.524696
6.158912,-1.542989
6.182632,-1.561357
6.206286,-1.579809
6.229916,-1.598293
6.253500,-1.616833
6.277035,-1.635438
6.300533,-1.654088
6.324010,-1.672765
6.347450,-1.691488
6.370817,-1.710303
6.394167,-1.729139
6.417478,-1.748022
6.440726,-1.766983
6.463950,-1.785974
6.487158,-1.804984
6.510320,-1.824051
6.533467,-1.843136
6.556551,-1.862295
6.579559,-1.881548
6.602552,-1.900817
6.625497,-1.920144
6.648399,-1.939522
6.671225,-1.958989
6.694025,-1.978486
6.716766,-1.998053
6.739454,-2.017681
6.762113,-2.037342
6.784717,-2.057067
6.807269,-2.076852
6.829755,-2.096710
6.852158,-2.116663
6.874509,-2.136674
6.896800,-2.156751
6.919042,-2.176883
6.941240,-2.197063
6.963355,-2.217335
6.985403,-2.237680
7.007392,-2.258087
7.029330,-2.278550
7.051209,-2.299076
7.073032,-2.319661
7.094830,-2.340273
7.116588,-2.360927
7.138307,-2.381621
7.159994,-2.402351
7.181657,-2.423104
7.203315,-2.443863
7.224941,-2.464655
7.246555,-2.485459
7.268134,-2.506301
7.289668,-2.527188
7.311188,-2.548090
7.332670,-2.569031
7.354081,-2.590045
7.375506,-2.611044
7.396865,-2.632110
7.418217,-2.653183
7.439522,-2.674305
7.460768,-2.695486
7.481940,-2.716739
7.503068,-2.738037
7.524141,-2.759390
7.545136,-2.780819
7.566074,-2.802304
7.587028,-2.823774
7.607904,-2.845318
7.628736,-2.866906
7.649535,-2.888526
7.670298,-2.910179
7.690989,-2.931902
7.711665,-2.953639
7.732268,-2.975446
7.752854,-2.997269
7.773403,-3.019126
7.793874,-3.041056
7.814327,-3.063003
7.834746,-3.084982
7.855133,-3.106990
7.875501,-3.129016
7.895818,-3.151090
7.916143,-3.173155
7.936409,-3.195275
7.956629,-3.217437
7.976794,-3.239649
7.996928,-3.261889
8.016997,-3.284188
8.037065,-3.306487
8.057117,-3.328801
8.077142,-3.351139
8.097162,-3.373483
8.117134,-3.395868
8.137044,-3.418309
8.156906,-3.440792
8.176741,-3.463299
8.196551,-3.485829
8.216350,-3.508367
8.236073,-3.530973
8.255694,-3.553667
8.275233,-3.576431
8.294718,-3.599242
8.314166,-3.622085
8.333510,-3.645015
8.352831,-3.667966
8.372094,-3.690964
8.391283,-3.714024
8.410393,-3.737151
8.429376,-3.760380
8.448290,-3.783667
8.467122,-3.807020
8.485909,-3.830409
8.504638,-3.853845
8.523310,-3.877326
8.541924,-3.900853
8.560503,-3.924407
8.578984,-3.948039
8.597384,-3.971734
8.615764,-3.995444
8.634013,-4.019255
8.652161,-4.043143
